SOLD DATE,ADDRESS,CITY,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,$/SQUARE FEET,HOA/MONTH,LATITUDE,LONGITUDE,sale_year,sale_month,sale_dayofweek,sale_quarter,sqft_bin,age_at_sale,log_price,log_square_feet,log_lot_size
2024-06-20,12611 Safe Harbour Dr,Cortez,34215.0,1875000.0,3.0,3.5,Harbour Landings,3542.0,11818.0,2004.0,529.0,480.0,27.4749287,-82.6874661,2024.0,6.0,Thursday,2.0,3000-3999,20.0,14.444119750719839,8.172729104865471,9.377463685012241
2024-07-01,12330 Baypointe Ter,Cortez,34215.0,1440000.0,3.0,2.5,Harbour Landings Estates,2520.0,13199.0,1998.0,571.0,409.0,27.4744697,-82.6838404,2024.0,7.0,Monday,3.0,2000-2999,26.0,14.180154365996387,7.83241092718792,9.487972108574462
2025-02-21,12507 Cortez Rd W #8,Cortez,34215.0,30000.0,2.0,1.0,Cortez Park Co-Op,918.0,1864.0,1970.0,33.0,475.0,27.468859,-82.688647,2025.0,2.0,Friday,1.0,0-999,55.0,10.308985993422082,6.823286122355687,7.5310163320779155
2022-05-27,12507 Cortez Rd W #35,Cortez,34215.0,325000.0,2.0,2.0,Cortez Park Co-Op,864.0,1995.0,2018.0,376.0,460.0,27.468341,-82.688011,2022.0,5.0,Friday,2.0,0-999,4.0,12.691583538230217,6.762729506931879,7.59890045687141
2024-04-10,1237 Spoonbill Landings Cir,Bradenton,34209.0,480000.0,2.0,2.0,Perico Bay Club,1368.0,3698.0,1990.0,351.0,852.0,27.48855,-82.682039,2024.0,4.0,Wednesday,2.0,1000-1999,34.0,13.081543466215237,7.221835825288449,8.215817791832453
2021-06-10,2601 Gulf Dr N #617,Bradenton Beach,34217.0,280000.0,1.0,1.0,Sandpiper Resort Co-Op,464.0,1411.0,2020.0,603.0,304.0,27.484093,-82.7040987,2021.0,6.0,Thursday,2.0,0-999,1.0,12.54254845357358,6.142037405587356,7.252762418053187
2021-06-18,1217 Spoonbill Landings Cir #1217,Bradenton,34209.0,335000.0,2.0,2.0,Spoonbill Landings At Perico Bay,1368.0,3607.0,1991.0,245.0,525.0,27.489079,-82.6813109,2021.0,6.0,Friday,2.0,1000-1999,30.0,12.721888795877375,7.221835825288449,8.190908881182514
2024-06-13,12305 Baypointe Ter,Cortez,34215.0,1510000.0,3.0,3.0,Harbour Landings Estates,2751.0,16248.0,2017.0,549.0,271.0,27.4729824,-82.6836838,2024.0,6.0,Thursday,2.0,2000-2999,7.0,14.227620871042543,7.920083199053234,9.695786647402777
2021-05-20,12507 Cortez Rd W #69,Cortez,34215.0,130000.0,1.0,1.0,Cortez Park Co-Op,467.0,2622.0,1950.0,278.0,460.0,27.4691161,-82.6878242,2021.0,5.0,Thursday,2.0,0-999,71.0,11.775297421715827,6.148468295917647,7.872073979866873
2025-01-20,12507 Cortez Rd W Unit 70A,Cortez,34215.0,129500.0,1.0,1.0,Cortez Park Co-Op,576.0,3446.0,1974.0,225.0,460.0,27.46777,-82.687981,2025.0,1.0,Monday,1.0,0-999,51.0,11.771443882099637,6.3578422665081,8.145259566516865
2025-03-18,12507 Cortez Rd W #17,Cortez,34215.0,80000.0,2.0,1.0,Cortez Park Co-Op,876.0,2182.0,1970.0,91.0,475.0,27.468693,-82.688006,2025.0,3.0,Tuesday,1.0,0-999,55.0,11.289794413577894,6.776506992372183,7.688455356549944
2021-06-15,1104 Roseate Ct,Bradenton,34209.0,472500.0,2.0,2.0,Perico Bay Club,1547.0,5358.0,1990.0,305.0,510.0,27.48794,-82.6811465,2021.0,6.0,Tuesday,2.0,1000-1999,31.0,13.065795142315812,7.344719054149673,8.58653266949485
2024-08-19,12511 Gulf Breeze Ter,Cortez,34215.0,1300000.0,3.0,2.5,Hunters Point Resort & Marina,1678.0,3248.0,2024.0,775.0,450.0,27.4704094,-82.6878437,2024.0,8.0,Monday,3.0,1000-1999,0.0,14.077875591662238,7.425953657077541,8.0861025356691
2023-07-28,12619 Safe Harbour Dr,Cortez,34215.0,2503500.0,3.0,3.5,Harbour Landings,2722.0,8825.0,2023.0,920.0,402.0,27.475136,-82.687954,2023.0,7.0,Friday,3.0,2000-2999,0.0,14.73320071019284,7.909489492673759,9.085457189829492
2020-08-28,12505 Safe Harbour Dr,Cortez,34215.0,850000.0,3.0,2.0,Harbour Landings,2494.0,10973.0,2003.0,341.0,410.0,27.473266,-82.686802,2020.0,8.0,Friday,3.0,2000-2999,17.0,13.652992804936396,7.822044008185619,9.30328411761892
2022-05-19,2601 Gulf Dr N #325,Bradenton Beach,34217.0,425000.0,2.0,2.0,Sandpiper Resort Co-Op,960.0,1368.0,2005.0,443.0,310.0,27.484093,-82.7040987,2022.0,5.0,Thursday,2.0,0-999,17.0,12.959846800844963,6.8679744089702925,7.221835825288449
2023-04-24,4333 Saltwater Pearl Way,Cortez,34215.0,1490000.0,3.0,2.5,Hunters Point Resort,1658.0,2990.0,2023.0,899.0,450.0,27.4706342,-82.6880457,2023.0,4.0,Monday,2.0,1000-1999,0.0,14.214287349062356,7.413970290190444,8.003363058629947
2020-08-25,12607 Safe Harbour Dr,Cortez,34215.0,1250000.0,3.0,3.0,Harbour Landings,2625.0,10759.0,2014.0,476.0,390.0,27.4747352,-82.6872856,2020.0,8.0,Tuesday,3.0,2000-2999,6.0,14.038654909278163,7.873217054862741,9.283590833715776
2022-10-14,12925 42nd Ter W,Cortez,34215.0,4200000.0,4.0,4.5,Sunset Harbor,5138.0,20460.0,1996.0,817.0,400.0,27.473805,-82.6918139,2022.0,10.0,Friday,4.0,5000-5999,26.0,15.250595321348806,8.54461378699223,9.92627591416656
2023-05-26,1250 Spoonbill Landings Cir,Bradenton,34209.0,580000.0,2.0,2.0,Spoonbill Landings At Perico Bay,1547.0,4840.0,1990.0,375.0,821.0,27.488443,-82.682805,2023.0,5.0,Friday,2.0,1000-1999,33.0,13.270785106659046,7.344719054149673,8.484876589939695
2024-04-10,1310 Perico Point Cir,Bradenton,34209.0,575000.0,3.0,2.0,Perico Bay Club,1547.0,5358.0,1991.0,372.0,855.0,27.486766,-82.6845419,2024.0,4.0,Wednesday,2.0,1000-1999,33.0,13.26212705890841,7.344719054149673,8.58653266949485
2024-04-22,1005 Pelican Ct,Bradenton,34209.0,585000.0,3.0,2.0,Perico Bay Club,1547.0,5097.0,1992.0,378.0,801.0,27.4895913,-82.6795859,2024.0,4.0,Monday,2.0,1000-1999,32.0,13.279368835614243,7.344719054149673,8.53660358493606
2024-03-29,4337 Marina View Way,Cortez,34215.0,1799000.0,3.0,2.5,Hunters Point Resort & Marina,1678.0,3625.0,2023.0,1072.0,550.0,27.470266,-82.686867,2024.0,3.0,Friday,1.0,1000-1999,1.0,14.402742068796885,7.425953657077541,8.195885391314796
2023-05-16,12326 Baypointe Ter,Cortez,34215.0,1234000.0,3.0,2.5,Harbour Landings Estates,2565.0,13112.0,2000.0,481.0,389.0,27.474292,-82.6836429,2023.0,5.0,Tuesday,2.0,2000-2999,23.0,14.025772293819914,7.850103545175582,9.481359383531425
2024-02-20,2601 Gulf Dr N #425,Bradenton Beach,34217.0,299999.0,1.0,1.0,Sandpiper Resort Co-Op,508.0,854.0,1968.0,591.0,355.0,27.4842353,-82.7052038,2024.0,2.0,Tuesday,1.0,0-999,56.0,12.611537753638338,6.2324480165505225,6.75110146893676
2023-08-11,1265 Spoonbill Landings Cir,Bradenton,34209.0,475500.0,2.0,2.0,Perico Bay Club,1334.0,5249.0,1990.0,356.0,719.0,27.487581,-82.682794,2023.0,8.0,Friday,3.0,1000-1999,33.0,13.072124264014793,7.19668657083435,8.565983355585669
2024-07-26,1007 Ibis Ct,Bradenton,34209.0,400000.0,2.0,2.0,Perico Bay Club,1547.0,5314.0,1991.0,259.0,800.0,27.4884784,-82.6798917,2024.0,7.0,Friday,3.0,1000-1999,33.0,12.899222326086994,7.344719054149673,8.57828829077605
2024-09-17,1236 Spoonbill Landings Cir,Bradenton,34209.0,425000.0,2.0,2.0,Perico Bay Club,1334.0,3594.0,1990.0,319.0,854.0,27.48887,-82.682389,2024.0,9.0,Tuesday,3.0,1000-1999,34.0,12.959846800844963,7.19668657083435,8.187299270155147
2023-06-28,2601 Gulf Dr N Unit S12,Holmes Beach,34217.0,400000.0,2.0,2.0,Sandpiper Resort Co-Op,960.0,2474.0,1970.0,417.0,310.0,27.484093,-82.7040987,2023.0,6.0,Wednesday,2.0,0-999,53.0,12.899222326086994,6.8679744089702925,7.813995675002791
2023-12-01,12410 Baypointe Ter,Cortez,34215.0,1700000.0,4.0,3.0,Harbour Landings Estates,2891.0,13373.0,2001.0,588.0,389.0,27.4748782,-82.6851956,2023.0,12.0,Friday,4.0,2000-2999,22.0,14.346139397261565,7.969703583278656,9.501067802613925
2022-12-07,2601 Gulf Dr N Unit B26,Bradenton Beach,34217.0,499900.0,2.0,2.0,Sandpiper Resort Co-Op,810.0,2134.0,2018.0,617.0,310.0,27.484093,-82.7040987,2022.0,12.0,Wednesday,4.0,0-999,4.0,13.12216535779974,6.698268054115413,7.666221925662725
2021-04-02,12507 Cortez Rd W Unit C-38,Bradenton,34210.0,229000.0,2.0,2.0,Cortez Park A Residence Co-Op Or2305/6667,960.0,2004.0,2015.0,239.0,460.0,27.467853,-82.6875891,2021.0,4.0,Friday,2.0,0-999,6.0,12.34148164933907,6.8679744089702925,7.60339933974067
2025-04-04,4231 Marina View Way,Cortez,34215.0,1580000.0,3.0,2.5,Hunters Point,1678.0,2440.0,2024.0,942.0,550.0,27.4712676,-82.6868946,2025.0,4.0,Friday,2.0,1000-1999,1.0,14.272936037914342,7.425953657077541,7.80016307039296
2020-11-12,12507 Cortez Rd W #16,Bradenton,34210.0,129000.0,1.0,1.0,Cortez Park A Residence Co-Op Or2305/6667,480.0,1899.0,1963.0,269.0,460.0,27.467853,-82.6875891,2020.0,11.0,Thursday,4.0,0-999,57.0,11.767575435251748,6.175867270105761,7.549609165154532
2020-12-29,12603 Safe Harbour Dr,Cortez,34215.0,1215000.0,5.0,3.5,Harbour Landings,3230.0,9771.0,2006.0,376.0,410.0,27.474525,-82.6871539,2020.0,12.0,Tuesday,4.0,3000-3999,14.0,14.010255457801716,8.080546965824498,9.187276432377631
2021-03-31,12507 Cortez Rd W #19,Bradenton,34210.0,85000.0,2.0,1.0,Cortez Park A Residence Co-Op Or2305/6667,378.0,1927.0,1959.0,225.0,456.0,27.4678325,-82.6876313,2021.0,3.0,Wednesday,1.0,0-999,62.0,11.350418300109132,5.937536205082426,7.564238475170491
2025-07-16,1256 Spoonbill Landings Cir,Bradenton,34209.0,320000.0,2.0,2.0,Perico Bay Club,1334.0,3559.0,1990.0,240.0,899.0,27.488231,-82.68296,2025.0,7.0,Wednesday,3.0,1000-1999,35.0,12.676079399771027,7.19668657083435,8.177515823846075
2025-05-01,1304 Perico Point Cir,Bradenton,34209.0,375000.0,2.0,2.0,Perico Bay Club,1368.0,3354.0,1991.0,274.0,899.0,27.486784,-82.684281,2025.0,5.0,Thursday,2.0,1000-1999,34.0,12.834683971615659,7.221835825288449,8.118207049405783
2021-11-02,2601 Gulf Dr N #118,Bradenton Beach,34217.0,175000.0,1.0,1.0,Sandpiper Resort Co-Op,497.0,836.0,1961.0,352.0,304.0,27.484093,-82.7040987,2021.0,11.0,Tuesday,4.0,0-999,60.0,12.07254696717504,6.210600077024653,6.729824070489475
2024-05-07,1103 Roseate Ct,Bradenton,34209.0,430000.0,2.0,2.0,Perico Bay Club,1547.0,6142.0,1991.0,278.0,800.0,27.4879233,-82.6808378,2024.0,5.0,Tuesday,2.0,1000-1999,33.0,12.971542813248437,7.344719054149673,8.723068501163928
2021-03-11,12903 Yacht Club Pl,Cortez,34215.0,1075000.0,3.0,2.5,Cove Sound Yacht Club,3754.0,9540.0,2002.0,286.0,158.0,27.4758089,-82.6898642,2021.0,3.0,Thursday,1.0,3000-3999,19.0,13.887832149776026,8.230843564198235,9.163353580751846
2023-04-03,1009 Pelican Ct,Bradenton,34209.0,580000.0,3.0,2.0,Spoonbill Court Iii At Perico Bay,1547.0,5881.0,1992.0,375.0,700.0,27.4895562,-82.6793539,2023.0,4.0,Monday,2.0,1000-1999,31.0,13.270785106659046,7.344719054149673,8.67965211911394
2023-11-13,844 Waterside Ln,Bradenton,34209.0,400000.0,2.0,2.0,43 Waterside Lane 1 At Perico,1292.0,3485.0,1988.0,310.0,839.0,27.49092,-82.676489,2023.0,11.0,Monday,4.0,1000-1999,35.0,12.899222326086994,7.164720378771857,8.156510226079966
2021-04-05,3628 115th Street Ct W,Bradenton,34210.0,105000.0,2.0,1.5,Sunny Shores Trailer Community,990.0,3302.0,1958.0,106.0,6.0,27.473563,-82.674569,2021.0,4.0,Monday,2.0,0-999,63.0,11.561725152903833,6.898714534329988,8.10258642539079
2024-08-02,1013 Pelican Ct,Bradenton,34209.0,525000.0,3.0,2.0,Spoonbill Court Iii At Perico Bay,1547.0,5837.0,1992.0,339.0,800.0,27.489471,-82.679152,2024.0,8.0,Friday,3.0,1000-1999,32.0,13.171155446333852,7.344719054149673,8.67214355141406
2022-07-13,3909 115th Street Ct W,Bradenton,34210.0,285000.0,2.0,2.0,Sunny Shores Trailer Community,1020.0,4600.0,1971.0,279.0,6.0,27.4707446,-82.6757039,2022.0,7.0,Wednesday,3.0,1000-1999,51.0,12.560247968016562,6.928537818164665,8.434028950155469
2025-05-01,834 Waterside Ln #834,Bradenton,34209.0,342500.0,2.0,2.0,43 Waterside Lane 1 At Perico,1292.0,3398.0,1988.0,265.0,784.0,27.491348,-82.676633,2025.0,5.0,Thursday,2.0,1000-1999,37.0,12.744029856388185,7.164720378771857,8.131236549696116
2023-04-05,890 Waterside Ln,Bradenton,34209.0,450000.0,2.0,2.0,43 Waterside Lane 2 At Perico,1165.0,5249.0,1988.0,386.0,522.0,27.489935,-82.676807,2023.0,4.0,Wednesday,2.0,1000-1999,35.0,13.017005083966255,7.061334366910438,8.565983355585669
2023-08-21,3803 116th Street Ct W,Bradenton,34210.0,160000.0,1.0,1.0,Sunny Shores Trailer Community,500.0,2200.0,1962.0,320.0,6.0,27.4725111,-82.6757474,2023.0,8.0,Monday,3.0,0-999,61.0,11.982935344196433,6.2166061010848646,7.696667081526462
2021-11-16,973 Waterside Ln,Bradenton,34209.0,440000.0,2.0,2.0,43 Waterside Lane 3 At Perico,1261.0,5249.0,1989.0,349.0,420.0,27.4877878,-82.679032,2021.0,11.0,Tuesday,4.0,1000-1999,32.0,12.994532278619134,7.140453043101158,8.565983355585669
2024-04-10,3620 115th Street Ct W,Bradenton,34210.0,215000.0,2.0,1.0,Sunny Shores Trailer Community,480.0,1651.0,2004.0,448.0,6.0,27.4738359,-82.6744355,2024.0,4.0,Wednesday,2.0,0-999,20.0,12.278397958261774,6.175867270105761,7.409741954080923
2022-06-06,910 W Waterside Ln,Bradenton,34209.0,459000.0,2.0,2.0,43 Waterside Lane 2 At Perico,1069.0,3398.0,1988.0,429.0,477.0,27.489631,-82.6770559,2022.0,6.0,Monday,2.0,1000-1999,34.0,13.036807667689546,6.975413927455952,8.131236549696116
2022-04-08,3911 115th Street Ct W,Bradenton,34210.0,273000.0,2.0,2.0,Sunny Shores Trailer Community,950.0,4600.0,1958.0,287.0,6.0,27.4706413,-82.6757582,2022.0,4.0,Friday,2.0,0-999,64.0,12.51723073716405,6.85751406254539,8.434028950155469
2024-02-19,3827 116th Street Ct W,Bradenton,34210.0,132600.0,1.0,1.0,Sunny Shores Trailer Community,536.0,2200.0,1957.0,247.0,6.0,27.4715233,-82.6762641,2024.0,2.0,Monday,1.0,0-999,67.0,11.795099898183592,6.285998094508865,7.696667081526462
2022-07-08,3720 116th St W,Bradenton,34210.0,298000.0,2.0,2.0,Sunny Shores Trailer Community,1050.0,4948.0,1974.0,284.0,6.0,27.4729493,-82.6753561,2022.0,7.0,Friday,3.0,1000-1999,48.0,12.604852121186608,6.957497370876951,8.506940814951886
2024-04-18,3608 115th St W,Bradenton,34210.0,359000.0,2.0,2.0,Sunny Shores Trailer Community,1000.0,7200.0,1987.0,359.0,6.0,27.4741254,-82.6737641,2024.0,4.0,Thursday,2.0,0-999,37.0,12.791080452981857,6.90875477931522,8.881975184248867
2024-05-21,917 Waterside Ln,Bradenton,34209.0,388000.0,2.0,2.0,Perico Bay Club,1292.0,4879.0,1989.0,300.0,785.0,27.4891618,-82.6768714,2024.0,5.0,Tuesday,2.0,1000-1999,35.0,12.868763195921677,7.164720378771857,8.492900498847193
2024-06-04,888 Waterside Ln,Bradenton,34209.0,345000.0,2.0,2.0,Perico Bay Club,1165.0,3441.0,1988.0,296.0,784.0,27.490003,-82.676785,2024.0,6.0,Tuesday,2.0,1000-1999,36.0,12.75130259456002,7.061334366910438,8.143807976771484
2024-01-10,940 Waterside Ln,Bradenton,34209.0,505000.0,2.0,2.0,Perico Bay Club,1292.0,4400.0,1989.0,391.0,839.0,27.4892564,-82.677916,2024.0,1.0,Wednesday,1.0,1000-1999,35.0,13.132315688453556,7.164720378771857,8.38958706681109
2021-09-10,3706 116th St W,Bradenton,34210.0,144000.0,1.0,1.0,Sunny Shores Trailer Community,491.0,1651.0,2005.0,293.0,6.0,27.4734576,-82.6750683,2021.0,9.0,Friday,3.0,0-999,16.0,11.87757552297847,6.198478716492308,7.409741954080923
2025-03-28,941 Waterside Ln,Bradenton,34209.0,385000.0,2.0,2.0,Perico Bay Club,1069.0,5227.0,1989.0,360.0,784.0,27.4887836,-82.6779013,2025.0,3.0,Friday,1.0,1000-1999,36.0,12.861001210669146,6.975413927455952,8.561784074744113
2023-03-09,921 Waterside Ln,Bradenton,34209.0,475000.0,2.0,2.0,Perico Bay Club,1132.0,4095.0,1989.0,420.0,522.0,27.489079,-82.676986,2023.0,3.0,Thursday,1.0,1000-1999,34.0,13.07107218827772,7.0326242610280065,8.317766166719343
2022-09-15,3621 116th St W,Bradenton,34210.0,209900.0,1.0,1.0,Sunny Shores Trailer Community,480.0,1651.0,1984.0,437.0,6.0,27.4738223,-82.6746084,2022.0,9.0,Thursday,3.0,0-999,38.0,12.254391269970792,6.175867270105761,7.409741954080923
2023-03-02,3824 117th St W,Bradenton,34210.0,485000.0,3.0,2.0,Sagamore Estates,1445.0,7187.0,1978.0,336.0,6.0,27.4720536,-82.6768565,2023.0,3.0,Thursday,1.0,1000-1999,45.0,13.091906231773164,7.27655640271871,8.88016824790345
2022-08-01,3625 116th Street Ct W,Bradenton,34210.0,235000.0,2.0,2.0,Sunny Shores Trailer Community,1035.0,3302.0,1955.0,227.0,6.0,27.4738441,-82.6750724,2022.0,8.0,Monday,3.0,1000-1999,67.0,12.367345048436391,6.943122422819428,8.10258642539079
2023-01-26,3832 115th Street Ct W,Bradenton,34210.0,160000.0,2.0,2.0,Sunny Shores Trailer Community,528.0,2278.0,1968.0,303.0,6.0,27.4711447,-82.6757895,2023.0,1.0,Thursday,1.0,0-999,55.0,11.982935344196433,6.270988431858299,7.731492029245684
2023-09-15,3704 115th Street Ct W,Bradenton,34210.0,250000.0,2.0,1.5,Sunny Shores Trailer Community,800.0,2474.0,1963.0,313.0,6.0,27.4734114,-82.6746506,2023.0,9.0,Friday,3.0,0-999,60.0,12.429220196836383,6.68586094706836,7.813995675002791
2024-05-06,851 Waterside Ln,Bradenton,34209.0,500000.0,2.0,2.0,Perico Bay Club,1392.0,2657.0,1988.0,359.0,788.0,27.49088,-82.67598,2024.0,5.0,Monday,2.0,1000-1999,36.0,13.122365377402328,7.239214973779806,7.885329239273191
2023-06-26,912 Waterside Ln,Bradenton,34209.0,480000.0,2.0,2.0,Perico Bay Club,1197.0,3093.0,1988.0,401.0,522.0,27.48959,-82.677116,2023.0,6.0,Monday,2.0,1000-1999,35.0,13.081543466215237,7.088408778675395,8.037220031133012
2023-06-20,10432 Spoonbill Rd W,Bradenton,34209.0,1750000.0,4.0,2.0,Flamingo Cay Second Unit,3122.0,9627.0,1977.0,561.0,14.0,27.4940202,-82.6673785,2023.0,6.0,Tuesday,2.0,3000-3999,46.0,14.375126917328105,8.046549357283078,9.172430798902962
2023-08-04,3708 115th St W,Bradenton,34210.0,205000.0,2.0,1.0,Sunny Shores Trailer Community,576.0,1650.0,1952.0,356.0,6.0,27.4730894,-82.6743756,2023.0,8.0,Friday,3.0,0-999,71.0,12.230770136157428,6.3578422665081,7.409136443920128
2023-07-31,935 Waterside Ln,Bradenton,34209.0,405000.0,2.0,2.0,Perico Bay Club,1165.0,3615.0,1989.0,348.0,522.0,27.488867,-82.677608,2023.0,7.0,Monday,3.0,1000-1999,34.0,12.91164481522143,7.061334366910438,8.193123721512068
2025-05-02,807 Waterside Ln,Bradenton,34209.0,305000.0,2.0,2.0,Perico Bay Club,1165.0,4617.0,1988.0,262.0,784.0,27.492396,-82.676371,2025.0,5.0,Friday,2.0,1000-1999,37.0,12.628070334272698,7.061334366910438,8.43771698991444
2025-01-27,925 Waterside Ln,Bradenton,34209.0,380000.0,2.0,2.0,Perico Bay Club,1132.0,7492.0,1989.0,336.0,784.0,27.4888905,-82.677164,2025.0,1.0,Monday,1.0,1000-1999,36.0,12.847929163278053,7.0326242610280065,8.92172453036431
2024-07-03,947 Waterside Ln,Bradenton,34209.0,365000.0,2.0,2.0,Perico Bay Club,1069.0,5445.0,1989.0,341.0,784.0,27.488687,-82.678118,2024.0,7.0,Wednesday,3.0,1000-1999,35.0,12.807655372286902,6.975413927455952,8.602636673233706
2025-01-06,3901 116th Street Ct W,Bradenton,34210.0,160000.0,2.0,1.5,Sagamore Estates,1423.0,4138.0,1952.0,112.0,8.0,27.4711598,-82.6763729,2025.0,1.0,Monday,1.0,1000-1999,73.0,11.982935344196433,7.261225091971921,8.328209491748732
2024-08-30,971 Waterside Ln,Bradenton,34209.0,370000.0,2.0,2.0,Perico Bay Club,1069.0,5053.0,1990.0,346.0,784.0,27.487888,-82.678965,2024.0,8.0,Friday,3.0,1000-1999,34.0,12.821260987319457,6.975413927455952,8.52793528794814
2024-04-15,908 Waterside Ln,Bradenton,34209.0,445000.0,2.0,2.0,43 Waterside Lane 2 At Perico,1132.0,3441.0,1988.0,393.0,784.0,27.489678,-82.676999,2024.0,4.0,Monday,2.0,1000-1999,36.0,13.005831808336863,7.0326242610280065,8.143807976771484
2024-04-10,954 Waterside Ln,Bradenton,34209.0,391000.0,2.0,2.0,Perico Bay Club,1165.0,3833.0,1989.0,336.0,784.0,27.489099,-82.678429,2024.0,4.0,Wednesday,2.0,1000-1999,35.0,12.876465396508989,7.061334366910438,8.251663923605589
2023-12-18,10412 Spoonbill Rd W,Bradenton,34209.0,1460000.0,4.0,2.5,Flamingo Cay Second Unit,2870.0,9017.0,1977.0,509.0,14.0,27.493236,-82.6665087,2023.0,12.0,Monday,4.0,2000-2999,46.0,14.19394767861579,7.962415680121064,9.106977858981029
2024-08-16,835 Waterside Ln,Bradenton,34209.0,365000.0,2.0,2.0,Perico Bay Club,1292.0,5881.0,1988.0,283.0,784.0,27.491419,-82.676091,2024.0,8.0,Friday,3.0,1000-1999,36.0,12.807655372286902,7.164720378771857,8.67965211911394
2023-04-03,3912 Bamboo Ter,Bradenton,34210.0,880000.0,3.0,2.0,San Remo Shores,1752.0,9017.0,1967.0,502.0,8.0,27.4664935,-82.6641506,2023.0,4.0,Monday,2.0,1000-1999,56.0,13.68767832281738,7.469083884921234,9.106977858981029
2022-03-15,10315 Cortez Rd W Unit 13-5,Bradenton,34210.0,230000.0,2.0,1.0,Paradise Bay Estates Co-Op,745.0,4321.0,1961.0,309.0,155.0,27.4604905,-82.6692509,2022.0,3.0,Tuesday,1.0,0-999,61.0,12.345838935721968,6.61472560020376,8.371473537066832
2024-02-20,10315 Cortez Rd W Unit 26F,Bradenton,34210.0,270000.0,2.0,2.0,Paradise Bay Estates Co-Op,990.0,4003.0,1970.0,273.0,165.0,27.4604905,-82.6692509,2024.0,2.0,Tuesday,1.0,0-999,54.0,12.506180941677357,6.898714534329988,8.295049140435111
2022-06-01,10315 Cortez Rd W Unit 14C,Bradenton,34210.0,100000.0,2.0,1.0,Paradise Bay Estates Co-Op,815.0,2831.0,1974.0,123.0,155.0,27.4604905,-82.6692509,2022.0,6.0,Wednesday,2.0,0-999,48.0,11.51293546492023,6.704414354964107,7.94873845481361
2025-02-07,10315 Cortez Rd W Unit 23F,Bradenton,34210.0,111000.0,1.0,1.0,Paradise Bay Estates Co-Op,672.0,3881.0,1971.0,165.0,160.0,27.4604905,-82.6692509,2025.0,2.0,Friday,1.0,0-999,54.0,11.6172944892629,6.511745329644728,8.264105763728956
2021-08-06,10315 Cortez Rd W Unit 9G,Bradenton,34210.0,126000.0,2.0,1.5,Paradise Bay Estates Co-Op,520.0,3886.0,1966.0,242.0,145.0,27.4604905,-82.6692509,2021.0,8.0,Friday,3.0,0-999,55.0,11.744045122410057,6.255750041753367,8.265392930852224
2021-09-23,10315 Cortez Rd W Unit 6-4,Bradenton,34210.0,129400.0,2.0,1.0,Paradise Bay Estates Co-Op,465.0,1233.0,1974.0,278.0,145.0,27.4604905,-82.6692509,2021.0,9.0,Thursday,3.0,0-999,47.0,11.770671388994348,6.144185634125646,7.1180162044653335
2020-08-14,10315 Cortez Rd W Unit 23J,Bradenton,34210.0,133000.0,2.0,2.0,Paradise Bay Estates Co-Op Or1446/7204,708.0,3772.0,1971.0,188.0,145.0,27.4604905,-82.6692509,2020.0,8.0,Friday,3.0,0-999,49.0,11.798111925972618,6.5638555265321274,8.235625719964311
2022-02-16,10315 Cortez Rd W Unit 10-3,Bradenton,34210.0,110000.0,2.0,1.0,Paradise Bay Estates Co-Op,511.0,1163.0,1960.0,215.0,145.0,27.4604905,-82.6692509,2022.0,2.0,Wednesday,1.0,0-999,62.0,11.608244735642321,6.238324625039508,7.059617628291383
2021-06-03,10315 Cortez Rd W Unit 12B,Bradenton,34210.0,130000.0,2.0,1.0,Paradise Bay Estates Co-Op,480.0,2130.0,1970.0,271.0,145.0,27.4604905,-82.6692509,2021.0,6.0,Thursday,2.0,0-999,51.0,11.775297421715827,6.175867270105761,7.664346632098617
2023-04-12,10315 Cortez Rd W Unit 21-1,Bradenton,34210.0,151000.0,1.0,1.0,Paradise Bay Estates Co-Op,396.0,1272.0,1999.0,381.0,160.0,27.4604905,-82.6692509,2023.0,4.0,Wednesday,2.0,0-999,24.0,11.92504173829169,5.983936280687191,7.149131598557407
2025-04-02,10315 Cortez Rd W Unit 32BV,Bradenton,34210.0,325000.0,1.0,1.0,Paradise Bay Estates Co-Op,552.0,3633.0,1968.0,589.0,180.0,27.4604905,-82.6692509,2025.0,4.0,Wednesday,2.0,0-999,57.0,12.691583538230217,6.315358001522335,8.198089248956116
2022-03-22,10315 Cortez Rd W Unit 10B,Bradenton,34210.0,126500.0,2.0,1.0,Paradise Bay Estates Co-Op,420.0,1716.0,1961.0,301.0,145.0,27.4604905,-82.6692509,2022.0,3.0,Tuesday,1.0,0-999,61.0,11.748005492256807,6.042632833682381,7.448333860897476
2025-03-04,10315 Cortez Rd W Unit 4J,Bradenton,34210.0,100000.0,2.0,2.0,Paradise Bay Estates Co-Op,880.0,3576.0,1972.0,114.0,180.0,27.4604905,-82.6692509,2025.0,3.0,Tuesday,1.0,0-999,53.0,11.51293546492023,6.78105762593618,8.182279739259018
2023-04-27,10315 Cortez Rd W Unit 33-5,Bradenton,34210.0,219000.0,2.0,1.5,Paradise Bay Estates Co-Op,410.0,4421.0,1965.0,534.0,160.0,27.4604905,-82.6692509,2023.0,4.0,Thursday,2.0,0-999,58.0,12.296831574998258,6.018593214496234,8.394347361417392
